id;city;title;kinds;category_kind;description;opening_hours;source;auto_environment;auto_confidence;auto_reason;review_priority;manual_environment
kudago:10984;Москва;Музей Мосфильма;museums;museum;Увидеть в реальной жизни костюмы, машины и декорации к любимым фильмам — сплошное удовольствие для зрителей!;вт, чт 15:00–21:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:26440;Москва;Музей Темноты;amusement,kids,museums,sights;museum;Музей Темноты приглашает в пространство, погружающее вас в головокружительную глубину познания себя. Музей был создан в 2016 году для привлечения внимания людей к жизни с другим видением — существованию в темноте и исследованию того эффекта, которого мы достигаем, находясь какое-то время без света. По будням действует акция «Счастливые часы»!;пн–чт 10:00–22:00, пт, сб 10:00–23:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:6524;Москва;Музей археологии Москвы;museums;museum;Музей археологии Москвы — единственный столичный музей, находящийся под землёй. Он расположился на месте масштабных археологических исследований, проведённых в середине 1990-х годов.;вт–вс 10:00–20:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:130;Москва;Музей изобразительных искусств имени Пушкина (Пушкинский музей);art-centers,museums;museum;От античной амфоры до полотен Ван Гога и Пикассо — золотой фонд мирового культурного наследия в коллекции Музея изобразительных искусств имени Пушкина.;вт, ср, вс 10:00–20:00, чт, сб 10:00–21:00, пт 11:00–21:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:16610;Москва;Музей оптических иллюзий;kids,museums,photo-places;museum;Формат этого интерактивного музея-аттракциона предполагает фотосъёмку, а посетители здесь становятся частью инсталляций.;ежедневно 11:00–22:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:26783;Москва;Музей русского импрессионизма;museums;museum;Музей русского импрессионизма — частный музей, он находится в реконструированном здании 1960-х годов на территории бывшей кондитерской фабрики «Большевик». С 2016 года музей показывает работы известных русских художников и открывает новые имена.;пн, вт, пт–вс 11:00–20:00, ср, чт 12:00–21:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:10541;Москва;Музей техники Apple;museums;museum;Музей позволит прочувствовать величие одного из грандиознейших стартапов XX века и понять, как целеустремлённость одного человека может изменить целый мир.;ср 17:00–21:00, сб, вс 12:00–18:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:1738;Москва;Музей-театр «Булгаковский дом»;museums,theatre;museum;«Булгаковский дом» — уникальный культурный центр, основанный по инициативе и при живом участии поклонников творчества знаменитого русского писателя. Это целый комплекс, имеющий широкие технические и интеллектуальные возможности для плодотворной работы.;ежедневно 12:00–21:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:272;Москва;Нескучный сад;park,attractions;walk;Нескучный сад полностью оправдывает своё название — это действительно один из интереснейших уголков Москвы.;ежедневно весь день;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:1268;Москва;Останкинский парк;park,attractions;walk;Современный Останкинский парк (ЦПКиО имени Дзержинского) расположен на территории дворцово-паркового ансамбля «Останкино» конца XVIII–начала XIX века.;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:3680;Москва;Палеонтологический музей;museums;museum;Самый большой в мире музей эволюции. Только здесь можно своими глазами увидеть живую историю Земли — от зарождения жизни до появления человеческой цивилизации.;ср–вс 10:00–18:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:1266;Москва;Парк «Красная Пресня»;park,attractions,recreation;walk;Небольшой зелёный парк в двух шагах от метро «Выставочная»: единственные сохранившиеся в Москве голландские пруды и дорожки, которые помнят Пушкина и Баратынского.;ежедневно весь день;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:4839;Москва;Парк «Сад будущего»;park,attractions,recreation;walk;На месте маленького сквера около Ботанического сада, разбитого на территории сгоревшей усадьбы Леоново, теперь раскинулся грандиозный Сад будущего, который стал одним из самых больших парков в столице.;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:522;Москва;Парк Горького (ЦПКиО имени Горького);park,attractions,recreation;walk;Двери центрального парка столицы открыты круглосуточно для всех желающих. На его огромной территории сложно заблудиться, но крайне просто найти развлечение на любой вкус — от спортивных площадок до искусства в Музеоне.;ежедневно весь день;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:4074;Москва;Парк птиц «Воробьи»;amusement,kids,park,attractions;walk;Живописный уголок живой природы располагается недалеко от Москвы. Здесь обитает более 2000 видов птиц, собранных со всего мира. Кроме птиц в парке водятся редкие звери, рептилии и млекопитающие.;ежедневно 10:00–17:00;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:3864;Москва;Сиреневый сад;park,attractions;walk;Спокойное и живописное место, идеально подходящее для фотосессий и неспешных прогулок. Сад был открыт в 1964 году на основе питомника, где русский селекционер Леонид Алексеевич Колесников выводил необычные сорта сирени, впоследствии занесённые в международный реестр.;ежедневно 6:00–23:00;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:609;Москва;Третьяковская галерея;museums;museum;В Третьяковской галерее хранится самая крупная в мире коллекция русской живописи, графики и скульптуры: в основанном в 1856 году музее более 180 000 экспонатов.;вт, ср, вс 10:00–18:00, чт–сб 10:00–21:00 (касса: вт, ср, вс 10:00–17:00, чт–сб 10:00–19:00);kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:905;Москва;Центр современного искусства «Винзавод»;museums;museum;История московского винзавода насчитывает более двух сотен лет. За это время на его территории успели побывать и пивоварня, и ремесленные мастерские, и винокурня. Сейчас огромный комплекс используется в качестве одной из крупнейших выставочных площадок Москвы.;вт–вс 12:00–20:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:936;Москва;Центр современного искусства М'АРС;museums;museum;Центр современного искусства М'АРС — пространство, где искусство встречается с новейшими технологиями, создавая незабываемые впечатления. Один из первых музеев в России, который исследует digital art, VR-искусство и мультимедиа, предлагает не просто выставки, а полное погружение в захватывающий мир зрелищных инноваций.;ежедневно 12:00–22:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:5547;Москва;Центр управления полётами;museums,sights;museum;На экскурсии можно посетить Главный зал управления российским сегментом Международной космической станции, понаблюдать за работой специалистов в режиме реального времени и посмотреть увлекательные фильмы о космосе.;;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:48;Москва;Центральный дом художника;art-centers,museums;museum;Центральный дом художника (ЦДХ) — в прошлом самая известная российская выставочная площадка, на которой в наше время располагается филиал Третьяковской галереи.;вт–вс 11:00–20:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:26411;Москва;интерактивный музей «Лунариум»;kids,museums;museum;«Лунариум» — это место, где вы самостоятельно сможете провести массу научных опытов, раскрыть секреты чёрных дыр, войти в контакт с инопланетянами, сотворить собственное торнадо и убедиться, что знание рождается из экспериментов и наблюдений.;пн, ср–вс 10:00–21:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:478;Москва;музей «Подводная лодка»;museums;museum;«Подводная лодка» — музей, расположенный на настоящей военной субмарине. Здесь можно увидеть обстановку, в которой проходит служба моряков подводного флота, и ощутить себя частью команды.;вт, ср, пт–вс 11:00–19:00, чт 13:00–21:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:508;Москва;музей и ресторан «Бункер-42»;amusement,museums,restaurants;food;«Бункер-42» — бывший засекреченный объект в центре столицы. Сейчас на глубине 18 этажей объединились музей, квесты и ресторан с уникальной атмосферой.;ежедневно 10:00–21:00 (кухня: ежедневно 13:00–23:00);kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:1501;Москва;музей-панорама «Бородинская битва»;kids,museums;museum;Наиболее полная история Отечественной войны 1812 года, представленная в картинах, документах, литературных экспонатах и колоссальном панорамном полотне «Бородинская битва».;чт 10:00–20:15 (касса: пн–ср, сб, вс 10:00–17:15);kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:4098;Москва;парк «Кузьминки»;park,attractions,recreation;walk;В живописном парке «Кузьминки» исторические достопримечательности соседствуют с современными развлечениями. Здесь можно отдохнуть в верёвочном или скейт-парке, весело провести время с семьёй или друзьями на аттракционах или совершить романтическую прогулку на лодке в компании второй половинки.;ежедневно весь день;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:155;Москва;парк Фили (Филёвский парк);kids,park,attractions,recreation;walk;Филёвский парк не зря называют парком активного отдыха. Здесь найдётся развлечение на любой вкус — от скандинавской ходьбы до тибетской гимнастики. Есть пункты проката спортивного инвентаря и безмоторного транспорта, верёвочный парк и даже шахматный домик.;ежедневно весь день;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:515;Москва;ресторан «Счастье на крыше»;restaurants;food;Ресторан петербургской сети занимает два последних этажа в доме на Большом Путинковском переулке.;пн–чт, вс 10:00–0:00, пт, сб 10:00–1:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:59;Москва;сад «Эрмитаж»;park,attractions,sights;walk;Сад, ставший одной из ярчайших жемчужин Москвы.;ежедневно весь день;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:31013;Москва;смотровая площадка PANORAMA360 в ММДЦ «Москва-Сити»;amusement,kids,photo-places,attractions,sights;location;PANORAMA360 находится на 89 этаже башни «Федерация. Восток» комплекса «Москва-Сити» и считается самой высокой смотровой площадкой в Европе.;пн–пт 11:00–22:00, сб, вс 10:00–22:00;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:32055;Москва;смотровая площадка «Выше Только Любовь»;photo-places;location;На крыше небоскрёба «ОКО» в «Москва-Сити» расположена уникальная смотровая площадка — «Выше Только Любовь», романтичное место и самая высокая точка в Европе, открытая для туристов. Здесь можно полюбоваться круговой панорамой города с высоты 354 метра, увидеть знакомые места с необычного ракурса и получить незабываемые эмоции.;пн–пт 12:00–23:30, сб, вс 10:00–23:30;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:5138;Москва;смотровая площадка РАН;photo-places,attractions;location;С площадки открывается завораживающий вид на панораму Москвы, Фрунзенскую набережную, памятник Гагарину и другие достопримечательности столицы.;ежедневно весь день;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:5424;Нижний Новгород;Central bar;bar;food;Это территория свободы, где можно окунуться в праздничную атмосферу беззаботности.;ежедневно весь день;kudago;indoor;0.78;indoor kind/title signal;2;indoor
kudago:4273;Нижний Новгород;Архитектурно-этнографический музей-заповедник Щёлоковский хутор;museums,attractions;museum;В музее деревянного зодчества под открытым небом представлены уникальные образцы русской архитектурно-строительной культуры конца XVII—начала ХХ века.;10:00–19:00;kudago;indoor;0.92;indoor kind/title signal;2;mixed
kudago:4545;Нижний Новгород;Ботанический сад Нижегородского государственного университета имени Лобачевского;park,attractions;walk;Ботанический сад является памятником природы регионального значения. Посещение университетского ботанического сада — это увлекательное путешествие по субтропикам Крымского полуострова, дальневосточной тайге и цветущим японским садам.;пн–чт 9:00–17:00, пт 9:00–16:00;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:5533;Нижний Новгород;Верхне-Волжская набережная;attractions;location;В 1834 году по указу императора Николая I была обустроена Верхне-Волжская набережная, выходящая на волжские дали.;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:1746;Нижний Новгород;Государственный центр современного искусства «Арсенал»;art-centers,museums;museum;Многофункциональный центр для творчества нижегородцев.;вт–вс 12:00–20:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:4539;Нижний Новгород;Детский парк имени Свердлова;amusement,kids,park,attractions;walk;Нижегородский парк имени Свердлова некогда был архиерейским садом, а сейчас является настоящей отдушиной для всех жителей центра Нижнего Новгорода.;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:18884;Нижний Новгород;Дом Сироткина;museums;museum;В доме, ранее принадлежавшему купцу и городскому голове Дмитрию Васильевичу Сироткину, экспонируется богатая коллекция западноевропейского искусства XV—XX веков: живопись, графика, скульптура, фарфор.;вт, ср 10:00–18:00, чт 12:00–20:00, пт–вс 11:00–19:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:6543;Нижний Новгород;Дом архитектора;museums;museum;В Доме архитектора на всеобщее обозрение выставляются макеты реконструкции объектов города. Зал заведения рассчитан на 130 мест и отлично подходит для творческих семинаров и обсуждений выставок.;пн–пт 9:00–20:00, сб, вс 10:00–20:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:4198;Нижний Новгород;Железнодорожный музей «Паровозы России»;museums,attractions,sights;museum;Экспозиция музея под открытым небом включает в себя 15 экспонатов, увидеть которые можно совершенно бесплатно.;ежедневно 9:00–18:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:5534;Нижний Новгород;Канавинский мост;attractions,bridge;location;Ранее на месте моста была наплавная конструкция, которая связывала Нижний Новгород и район нижегородской Ярмарки. И только в апреле 1933 г. было торжественно открыто движение по отстроенному мосту через Оку. Общая протяженность моста — 795,5 м.;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:5978;Нижний Новгород;Кафе «Штолле»;restaurants;food;Кафе воссоздает атмосферу и вкус пирогов начала ХХ века. Внутренний интерьер пересекается с интерьерами городов России конца XIX - начала XX века. Двери из массива, дубовый паркет, кожаные диваны, люстры из латуни и цвета отделок природных тонов.;пн–пт 8:30–20:30, сб, вс 9:00–21:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:23820;Нижний Новгород;Музей «Терем русского самовара»;museums;museum;Городецкий дом с резными наличниками выглядит волшебно снаружи и не обманывает ожиданий тех, кто решил заглянуть внутрь — в сказочном тереме гостей ждёт знакомство с внушительной коллекцией русских самоваров.;вт–пт 10:00–17:00, сб, вс 10:00–16:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:23815;Нижний Новгород;Музей занимательных наук «Кварки»;kids,museums;museum;Научный эксперимент, закон физики, химическая реакция... Знакомые со школы слова навевают на вас скуку? Значит, вы точно не бывали в музее занимательных наук.;ежедневно 10:00–19:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:6847;Нижний Новгород;Музей науки «Нижегородская радиолаборатория»;museums,attractions;museum;В уникальном музее дети и их родители могут окунуться в захватывающую историю теле- и радиооткрытий.;пн–пт 10:00–17:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:6538;Нижний Новгород;Музей-квартира Горького;museums;museum;Музей был основан в 1971 году в нижегородской квартире семьи Пешковых. В экспозиции представлено более 1,5 тысяч мемориальных предметов.;вт, ср, пт–вс 9:00–17:00 (касса: вт, ср, пт–вс 9:00–16:30);kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:34824;Нижний Новгород;НГХМ | Зарубежное искусство;museums;museum;Работы Огюста Ренуара, Бернардо Белотто, Якоба Йорданса и других знаменитых западноевропейских мастеров из коллекции Нижегородского художественного музея представлены в роскошном особняке купца Дмитрия Сироткина.;вт, ср 10:00–18:00, чт 12:00–20:00, пт–вс 11:00–19:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:34825;Нижний Новгород;НГХМ | Искусство XX века;museums;museum;Современное выставочное пространство с интересными выставками и познавательными лекциями в самом сердце Нижнего Новгорода.;вт, ср 10:00–18:00, чт 12:00–20:00, пт–вс 11:00–19:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:34823;Нижний Новгород;НГХМ | Русское искусство;museums;museum;Русское искусство в коллекции НГХМ представлено особенно широко. С богатым национальным наследием познакомят постоянные экспозиции и временные выставки в Доме губернатора.;вт, ср 10:00–18:00, чт 12:00–20:00, пт–вс 11:00–19:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:5531;Нижний Новгород;Набережная Федоровского;attractions;location;На тихой набережной располагается памятник Максиму Горькому — его бронзовая фигура любуется панорамой волжских далей. Автор памятника — Иван Шмагун.;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:931;Нижний Новгород;Нижегородский Театр Юного Зрителя (ТЮЗ);theatre;museum;Один из старейших ТЮЗов страны открыл свои двери для зрителей ещё в 1928 году.;касса: ежедневно 10:00–19:00;kudago;indoor;0.78;indoor kind/title signal;2;indoor
kudago:4311;Нижний Новгород;Нижегородский государственный академический театр драмы имени Горького;theatre;museum;Славные традиции старейшего нижегородского театра живут в современных спектаклях и продолжают радовать нижегородцев и гостей нашего города.;ежедневно 10:00–22:00;kudago;indoor;0.78;indoor kind/title signal;2;indoor
kudago:1775;Нижний Новгород;Нижегородский государственный академический театр оперы и балета имени Пушкина;theatre;museum;Театр основан в 1931 году, изначально назывался Горьковский театр оперы и балета. Здесь зрителям предлагают программу из ставших классикой спектаклей в Нижнем Новгороде.;касса: ежедневно 9:30–19:00;kudago;indoor;0.78;indoor kind/title signal;2;indoor
kudago:4147;Нижний Новгород;Нижегородский государственный художественный музей;museums;museum;Нижегородский государственный художественный музей — один из старейших музеев России. В коллекции музея — образцы классического русского и западноевропейского искусства.;вт, ср 10:00–18:00, чт 12:00–20:00, пт–вс 11:00–19:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:4272;Нижний Новгород;Нижегородский музей связи;museums;museum;Экспозиция технического музея посвящена развитию радио, телевидения и телефонной связи.;пн–пт 9:00–16:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:1600;Нижний Новгород;Памятник «Ложка вкуса»;attractions,sights;location;Единственный в России памятник вкусу.;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:23823;Нижний Новгород;Памятник Громозеке;attractions;location;Памятник Громозеке отлично вписывается в ряды необычных скульптур сказочных героев, которые можно встретить по всему миру.;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:5372;Нижний Новгород;Памятник объявлению;attractions;location;Памятник объявлению — это памятник целой эпохе, когда именно через настенные объявления можно было что-либо продать, купить или обменять.;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:1714;Нижний Новгород;Памятник пятаку;attractions,sights;location;Здесь можно загадывать желания — они точно сбудутся.;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:4542;Нижний Новгород;Парк «Дубки»;park,attractions,recreation;walk;Название парку было дано неспроста — вся территория сада занята дубовой рощей. «Дубки» — самый безлюдный парк Нижнего Новгорода. По его дорожкам любят гулять романтические парочки и те, кто ищет уединения.;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:4538;Нижний Новгород;Парк «Швейцария»;amusement,park,attractions;walk;Парк «Швейцария», основанный в 1903 году, идеально подходит как для семейного отдыха, так и для прогулок с друзьями. В парке расположен одноимённый зоопарк и развлекательные аттракционы.;ежедневно 5:00–22:00;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:4544;Нижний Новгород;Парк имени Пушкина;park,attractions,recreation;walk;Городской ландшафтный парк культуры и отдыха имени Александра Сергеевича Пушкина — тихое и спокойное место для неспешных променадов по аллеям и размышлений о вечном под сенью столетних берёз.;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:34916;Нижний Новгород;Развлекательный центр Smile Park;amusement,kids,photo-places;location;В самом центре Нижнего Новгорода, на Большой Покровской, открылся уникальный парк аттракционов, в котором объединились игры, кино и современное искусство. Сюда можно прийти с друзьями или всей семьёй — без позитивных эмоций не останется ни один гость!;пн–пт 11:00–22:00, сб, вс 10:00–22:00;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:6125;Нижний Новгород;Ресторан «Рыба & крабы»;restaurants;food;Средиземноморский ресторан с господствующими цветами зала — белый и голубой. В этом месте сделан легкий итальянский акцент: прозрачные двери, лаванда на подоконниках, на потолке изображение карты мореплавателей, лодка на входе, различные антикварные вещицы и сундук с сокровищами. Шум прибоя для полноты ощущений гармонично прививается ненавязчивыми джазовыми мелодиями.;ежедневно 12:00–0:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:4158;Нижний Новгород;Русский музей фотографии;museums;museum;Русский музей фотографии — один из самых интересных музеев Нижнего Новгорода. Он был создан в 1992 году и располагается в доме, в котором в своё время жили пионеры русской фотографии — Андрей Осипович Карелин и Максим Петрович Дмитриев.;вт–вс 11:00–19:00 (касса: вт–вс 11:00–18:00);kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:4459;Нижний Новгород;Театр музыкально-пластической драмы «Преображение»;kids,theatre;museum;Синтез музыки, света, цвета и пластики создает в зрительном зале атмосферу мистерии.;вс 15:00–16:00 (касса: ср 17:30–18:30, сб 17:00–18:00, вс 10:00–11:00);kudago;indoor;0.78;indoor kind/title signal;2;indoor
kudago:34713;Нижний Новгород;Технический музей;museums;museum;Одно из самых богатых собраний старинной техники, инструментов и электроприборов в Нижнем Новгороде. Больше 2000 экспонатов найдены и отреставрированы коллекционером Вячеславом Хуртиным.;вт–вс 11:00–18:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:5559;Нижний Новгород;Центральный фонтан на площади Минина и Пожарского;attractions,fountain;location;Открытие фонтана состоялось в октябре 1847 года, он был освящен и стал централизованным источником водоснабжения. Сегодня это современно оснащенный фонтан, излюбленное место отдыха горожан и гостей города.;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:35001;Нижний Новгород;выставочное пространство Terminal A;art-centers,museums;museum;Terminal A — уникальный проект, объединивший в себе концептуальное пространство для выставок, открытую школу искусств для всех, а также огромную библиотеку. Здесь вы окунётесь в мир современного искусства, творчества и даже сможете стать его частью.;ср–пт 14:00–20:00, сб, вс 12:00–20:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:5575;Нижний Новгород;галерея «АРТфоника»;art-centers,education-centers;museum;Галерея объединяет творческий союз молодых и талантливых энтузиастов. АРТфоника — это полигон для арт-проектов в ходе которых передается симфония идей и гармония настроений.;ежедневно 9:00–21:00;kudago;indoor;0.78;indoor kind/title signal;2;indoor
kudago:34501;Нижний Новгород;галерея кукол «Хрупкие мечты»;museums;museum;Окунуться в мир беззаботного детства и увидеть самую крупную в Европе коллекцию фарфоровых кукол, созданных немецкой мастерицей Хильдегард Гюнцель, приглашает галерея «Хрупкие мечты» в Нижнем Новгороде.;пн–пт 12:00–17:00, сб, вс 12:30–17:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:23519;Нижний Новгород;караоке-клуб «Опера»;restaurants,bar;food;Здесь гармонично соединились изысканная атмосфера клуба и по-домашнему комфортная обстановка. Гостей порадуют авторским блюдами, а также русскими, европейскими и азиатским угощениями. Качественное караоке-оборудование позволит любому желающему почувствовать себя звездой.;пн–чт, вс 17:00–5:00, пт, сб 17:00–6:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:7041;Нижний Новгород;кафе Black Bat;restaurants;food;Кафе вмещает одновременно до 40 гостей. Здесь вы найдете все, что нужно для отличного отдыха и приятного проведения досуга: Wi-Fi, телевидение. В зале играет приятная и расслабляющая фоновая музыка. Для маленьких посетителей предусмотрена специальная детская страничка в меню. Настоящие ценители спорта могут посмотреть любимые трансляции на большом экране.;Вс-чт 11:00-23:00, пт-сб: 11:00-01:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:5695;Нижний Новгород;кафе «Адель»;restaurants;food;Посетив кафе «Адель» в центре города вы окунетесь в мир шарма и утонченности. Удивительный интерьер создавался для самых требовательных клиентов. Идеальное место для романтического ужина на двоих и деловой встречи в непринужденной обстановке.;ежедневно 11:00–23:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:6666;Нижний Новгород;кафе «Золотой век»;restaurants;food;Уютное местечко с оригинальным названием «Золотой век» расположено возле ТЦ «Жанто». Уникальный стильный дизайн и вежливое обслуживание позволяют посетителям чувствовать себя на высоте и расслабиться.;ежедневно 12:00–2:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:7107;Нижний Новгород;кафе «Мегаполис»;restaurants;food;Большой зал кафе способен вместить 170 человек. Оригинальный интерьер дополнен уютными диванами и красивой сервировкой столов. Шеф-повар приготовит для вас разнообразные блюда европейской кухни.;Вт-чт и вс 12:00-00:00;;;;;;indoor
kudago:5593;Нижний Новгород;кафе «Папаша Билли»;restaurants;food;У «Папаши Билли» два зала — один выполнен в стиле американского вагончика, второй — в духе ковбойского салуна.;пн–чт, вс 12:00–0:00, пт, сб 12:00–2:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:5679;Нижний Новгород;кафе «Престиж»;restaurants;food;Дорогие дамы и господа! Уютное кафе с домашней атмосферой и отличным обслуживающим персоналом приглашает вас на вкусную кухню.;ежедневно 11:00–23:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:27609;Нижний Новгород;кафе «Селёдка и кофе»;restaurants;food;Вот уж где можно по-настоящему вкусно пообедать или поужинать: в меню заведения огромный выбор закусок, горячего, выпечки, бургеров и других изысков по демократичным ценам.;пн–чт, вс 10:00–1:00, пт, сб 10:00–3:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:22481;Нижний Новгород;кафе «Та самая шаурма на Средном»;restaurants;food;Хрустящий лаваш, мясо с дымком, и повар, который знает, как из этих компонентов сделать настоящую вкусную «ту самую» шаурму. В 2012 году заведение было удостоено премии «Кормилец года», а еще количество посетителей в год здесь уже перевалило за отметку миллион.;ежедневно весь день;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:21300;Нижний Новгород;кафе «Хачапури тётушки Марико»;restaurants;food;Весь кулинарный колорит яркой и гостеприимной Грузии в одном ресторане. И, конечно, фирменное кавказское гостеприимство.;пн–чт, вс 12:00–0:00, пт, сб 12:00–2:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:5844;Нижний Новгород;кафе-пекарня «Осетинские пироги» на Сормовском шоссе;restaurants;food;Пекарня выпекает осетинские пироги по старинным традиционным рецептам, в которых используются только свежие и полезные для здоровья продукты из Северной Осетии. Вас ожидает большой выбор начинок – мясных, сырных, овощных. Настоящие и вкусные пироги удовлетворят самые взыскательные вкусы.;ежедневно 8:00–20:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:6959;Нижний Новгород;памятник Петру Нестерову;attractions;location;Памятник Петру Нестерову воздвигнут в 1987 году, в год столетия со дня его рождения. Он расположен рядом с памятником выдающемуся летчику Валерию Чкалову на Верхне-Волжской набережной Нижнего Новгорода.;;kudago;outdoor;0.78;outdoor kind/title signal;2;outdoor
kudago:6501;Нижний Новгород;ресторан «IL Патио»;restaurants;food;Отличное обслуживание, уютная обстановка с итальянским гостеприимством делают ресторан местом, в котором можно приятно провести время с близкими людьми, коллегами по работе и с семьей.;ежедневно 11:00–0:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:7139;Нижний Новгород;ресторан «Бурлак»;restaurants;food;Ресторан расположен на территории гостиницы Волна. Здесь можно провести мероприятия абсолютно разного формата и масштаба – от свадебного торжества до корпоративной вечеринки.;ежедневно 7:00–23:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:6263;Нижний Новгород;ресторан «Меркурий»;restaurants;food;Ресторан находится на 2 этаже исторического здания. В этом месте вы сможете попробовать разнообразные блюда по приемлемой цене.;Пн-вс: 10:00-18:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
kudago:6168;Нижний Новгород;ресторан «Погребок Шато»;restaurants;food;В этом месте вас ждет бескомпромиссное качество, подобающая атмосфера и разнообразное меню для любого случая: день рождения, деловая встреча или ужин с друзьями.;ежедневно 12:00–0:00;kudago;indoor;0.92;indoor kind/title signal;2;indoor
