id,city,title,kinds,category_kind,description,opening_hours,source,auto_environment,auto_confidence,auto_reason,review_priority,manual_environment
otm:W35090291,Екатеринбург,Харитоновский сад,"urban_environment,gardens_and_parks,cultural,interesting_places",walk,"Харито́новский сад — английский парк в Екатеринбурге, примыкает к усадьбе Расторгуевых — Харитоновых. Парк заложен в 1826 году. В парке есть искусственное озеро с двумя насыпными островками и круглой беседкой-ротондой.",,opentripmap,outdoor,0.92,outdoor kind/title signal,2,
otm:N1546770097,Екатеринбург,Хот-доги,"foods,fast_food,tourist_facilities",food,,,opentripmap,indoor,0.92,indoor kind/title signal,2,indoor
kudago:3990,Екатеринбург,Центр традиционной народной культуры Среднего Урала,museums,museum,"Традиционная народная культура — неиссякаемый источник, питающий вдохновением людей творчества.","пн–пт 10:00–19:30, сб, вс 10:00–18:30",kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:4665,Екатеринбург,Центральный парк культуры и отдыха имени Маяковского,"park,attractions",walk,"Центральный парк является живописным уголком и важным культурно-историческим достоянием Екатеринбурга. На огромной территории разместилось множество мест для развлечений и отдыха, среди которых более 50 разнообразных аттракционов.",ежедневно 6:00–0:00,kudago,outdoor,0.78,outdoor kind/title signal,2,outdoor
kudago:6028,Екатеринбург,Шарташский городской парк «Каменные палатки»,"park,attractions",walk,«Каменные палатки» располагаются вблизи озера Шарташ. Эта местность примечательна внушительными насыпями гранитных камней серого цвета.,,kudago,outdoor,0.78,outdoor kind/title signal,2,outdoor
kudago:18467,Екатеринбург,антикафе «Автограф»,anticafe,food,"Уютное пространство, в котором всегда происходит что-то интересное.","пн–пт, вс 11:00–23:00, сб 17:00–3:00",kudago,indoor,0.65,food category fallback,2,indoor
kudago:33146,Екатеринбург,арт-галерея Ельцин Центра,"art-centers,museums",museum,"Арт-галерея в крупнейшем общественном, культурном и образовательном центре Екатеринбурга известна своими громкими, концептуальными и талантливыми выставками, оказывающими влияние на всё уральское искусство.",вт–вс 10:00–21:00,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:4689,Екатеринбург,ботанический сад,"park,attractions",walk,"Ботанический сад на улице 8 Марта без зазрения совести можно назвать одним из самых красивых, романтичных и живописных мест в Екатеринбурге. Здесь воссоздана атмосфера нетронутой природы.","пн–чт 8:00–19:00, пт 8:00–18:00",kudago,outdoor,0.78,outdoor kind/title signal,2,outdoor
kudago:4684,Екатеринбург,верёвочный парк «Маугли»,"amusement,park,attractions,recreation",walk,Ищете место для активного отдыха с семьёй или друзьями? В верёвочном парке «Маугли» вы сможете ловко лазать по деревьям и примерить на себя в роль Тарзана или Маугли.,ежедневно 11:00–20:00 (касса: ежедневно 11:00–19:30),kudago,outdoor,0.78,outdoor kind/title signal,2,outdoor
kudago:20354,Екатеринбург,кафе «Московское»,restaurants,food,Кафе для праздничных торжеств.,"пн–пт 11:00–16:00, пт–вс 17:00–23:00",kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:7207,Екатеринбург,кафе-пекарня «Французский пекарь»,restaurants,food,"Кафе, где всегда в ассортименте свежая выпечка по традиционным французским рецептам.","пн–пт 7:00–22:00, сб 8:00–22:00, вс 8:00–21:00",kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:6126,Екатеринбург,кафе-пироговая «Подсолнухи»,restaurants,food,"Кафе, ранее располагавшееся на улице 8 марта, обзавелось новым уютным и просторным помещением с панорамными окнами. Заведение ежедневно радует посетителей свежеиспечённой выпечкой.",ежедневно 10:00–21:00,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:22633,Екатеринбург,кофе-бар «Бодрость кофе»,restaurants,food,"Прелесть этой кофейни в том, что она всегда рядом. Вы отправились на спортивное мероприятие или на фестиваль — любимый кофе поедет на событие вместе с вами.",,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:34853,Екатеринбург,креативный кластер «Л52»,"art-centers,museums",museum,"Новая локация на культурной карте Екатеринбурга с выставочным пространством, лекторием и мастерскими.",ср–вс 12:00–20:00,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:34770,Екатеринбург,культурно-просветительский центр «Эрмитаж-Урал»,"art-centers,museums",museum,"Представительство петербургского Государственного Эрмитажа, одного из самых богатых музеев России на Урале.",вт–вс 11:00–20:00,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:28542,Екатеринбург,музей «Екатеринбург-Центральный»,museums,museum,"Посетителей экспозиции музея ждёт знакомство с историческими интерьерами легендарной гостиницы, а также погружение в атмосферу начала XX века при помощи 3D-реальности, позволяющей ощутить дух времени и почувствовать себя участником событий вековой давности.",,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:34854,Екатеринбург,музей Андеграунда,"art-centers,museums",museum,Единственный уральский музей с уникальной коллекцией андеграундного искусства 1960—1980-х годов.,вт–вс 14:00–20:30,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:3997,Екатеринбург,музей Старика Б. У. Кашкина,"art-centers,museums",museum,"Этот необычный музей представляет собой творческую площадку, предназначенную для экспериментов с оригинальными формами современной городской культуры. Назван в честь легендарного персонажа неофициальной культуры Екатеринбурга Старика Букашкина (псевдоним фотографа, художника и стихотворца Евгения Малахина).","вт 14:00–18:00, сб 12:00–17:00",kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:18870,Екатеринбург,музей природы Урала,museums,museum,"Музей природы — один из филиалов Свердловского краеведческого музея. Здесь выставлены уникальные экспонаты, благодаря которым складывается полное впечатление о том, какой была природа на Урале в давние времена, и том, что изменилось.","ср–пт 11:00–19:00, сб, вс 11:00–18:00",kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:34518,Екатеринбург,музей советского быта «Сделано в СССР»,museums,museum,"Вспомнить детство и молодые годы или узнать, как жили в недалёком прошлом, приглашает одно из самых уютных выставочных пространств города — музей советского быта «Сделано в СССР».",ежедневно 11:00–19:00,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:6140,Екатеринбург,музей-театр «Барабанный дом»,"museums,theatre",museum,"В музее-театре проходят театрализованные интерактивные экскурсии, детские и взрослые дни рождения, корпоративные чудодейства, праздники и мастер-классы.",ежедневно 12:00–22:00,kudago,indoor,0.92,indoor kind/title signal,2,indoor
otm:N1273314796,Екатеринбург,огонь. бургер. бар.,"foods,cafes,tourist_facilities",food,,,opentripmap,indoor,0.92,indoor kind/title signal,2,indoor
kudago:5851,Екатеринбург,памятник хоккеистам «Локомотива»,attractions,location,Памятник установлен при входе во Дворец спорта «Уралец». Торжественное открытие монумента состоялось 7 сентября 2011 года.,,kudago,outdoor,0.78,outdoor kind/title signal,2,
kudago:6031,Екатеринбург,парк «Зелёная роща»,"park,attractions",walk,"Один из удивительных парков Екатеринбурга, красота которого превосходит все ожидания.",ежедневно весь день,kudago,outdoor,0.78,outdoor kind/title signal,2,outdoor
kudago:5218,Екатеринбург,парк активного отдыха «Виктори Парк»,"park,attractions",walk,"Место, где можно отдохнуть всей семьёй — пока дети играют на специально оборудованных для них площадках, взрослые могут покататься велосипедах, а потом все вместе поесть шашлыки.",ежедневно 10:00–23:00,kudago,outdoor,0.78,outdoor kind/title signal,2,outdoor
kudago:35081,Екатеринбург,пиццерия «Папа Римский»,restaurants,food,"Колоритная итальянская кухня в удобном формате бистро: хрустящая пицца, сочные салаты, нежные десерты в стильном минималистичном интерьере или навынос.",ежедневно 10:00–22:00,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:4844,Екатеринбург,ресторан «ДеВиль»,restaurants,food,"В гостеприимном ресторане три уютных наполненных солнечным светом зала. Здесь могут комфортно разместиться 80 посетителей, имеется VIP-зона и танцевальный зал.",ежедневно 7:00–23:00,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:7102,Екатеринбург,ресторан «Сербский дворик»,restaurants,food,"Настоящая балканская кухня, где блюда готовятся по старым национальным рецептам.",ежедневно 12:00–23:59,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:20645,Екатеринбург,светомузыкальный фонтан в Историческом сквере,"attractions,fountain",location,"Светомузыкальный фонтан, расположившийся в Историческом сквере столицы Урала — это уникальное по своему устройству сооружение. Его открытие состоялось в августе 2013 года и было приурочено к 290-летию Екатеринбурга.",,kudago,outdoor,0.78,outdoor kind/title signal,2,outdoor
kudago:22346,Екатеринбург,сеть кулинарий «Космос»,restaurants,food,"Выглядит это место как обычная столовая. Но это впечатление держится ровно до той секунды, пока в рот не попадет первый кусок местной еды и выпечки.",ежедневно 8:00–21:00,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:22347,Екатеринбург,сеть пироговых «Штолле»,restaurants,food,"Здесь столько видов пирогов, сколько вы можете себе представить, и даже больше.",ежедневно 9:00–21:00,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:23131,Екатеринбург,служба доставки American Hot Pizza,restaurants,food,"Американская пицца отличается от итальянской толщиной теста: в Штатах любят пышную основу, а в Италии – тончайшую. В этом заведении на отсутствие мучной составляющей «круглого лакомства» жаловаться не будет никто.",ежедневно 8:00–3:00,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:33239,Казань,Галерея современного искусства «БИЗОN»,museums,museum,Частная арт-галерея «БИЗОN» приглашает познакомиться с многогранным и противоречивым миром современного искусства.,ежедневно 12:00–20:00,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:7751,Казань,Детский развлекательный парк «Корстон»,"kids,park,attractions",walk,В клубном отеле располагается детский игровой центр с аттракционами и сухим бассейном.,ежедневно 10:00–22:00,kudago,outdoor,0.78,outdoor kind/title signal,2,outdoor
kudago:22857,Казань,Добрая столовая,restaurants,food,"Название соответствует тому, что вы увидите внутри: здесь приветливый персонал, вкусная еда, а цены не то, что не кусаются, а практически встречают вас, виляя хвостом! Тем, кто хочет сэкономить, здесь очень понравится: по утрам можно отлично позавтракать, а в обед насладиться бизнес-ланчем.","пн–пт 7:30–21:00, сб, вс 8:00–21:00",kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:8364,Казань,Дом-музей Василия Аксёнова,museums,museum,"Дом знаменитого русского писателя располагается в старинном особняке на одной из центральных улиц Казани. Сейчас здесь располагается музей, мини-отель, и развлекательный комплекс «Перекресток Джаза».","вт–сб 10:00–18:00, вс 10:00–16:00",kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:7716,Казань,Дом-музей Ленина,museums,museum,"Экспозиция музея представляет уникальные в своем роде мемориальные вещи, связанные с жизнью вождя пролетариата В.И. Ленина.",вт–вс 10:00–17:00,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:7848,Казань,Казанский Государственный театр юного зрителя,theatre,museum,"Первый спектакль театра юного зрителя состоялся 30 ноября 1932 года, эта дата считается днём рождения казанского ТЮЗа.",ежедневно 9:00–19:00,kudago,indoor,0.78,indoor kind/title signal,2,indoor
kudago:5279,Казань,Казанский академический русский драматический театр имени Качалова,theatre,museum,Один из крупнейших и старейших драматических театров России отпраздновал в 2021 году свое 230-летие.,"начало дневных спектаклей в 11:00, вечерних в 18:00",kudago,indoor,0.78,indoor kind/title signal,2,indoor
kudago:31140,Казань,Кремлёвская набережная,attractions,location,Кремлёвская набережная — любимое место для прогулок жителей и гостей Казани в любое время года.,,kudago,outdoor,0.78,outdoor kind/title signal,2,
kudago:4694,Казань,Литературный музей Габдуллы Тукая,museums,museum,"Музей посвящен великому татарскому поэту, без которого немыслима ни татарская литература, ни современный татарский язык.","вт, ср, сб, вс 10:00–18:00, чт 13:00–21:00, пт 10:00–17:00",kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:7854,Казань,Молодёжный театр на Булаке,theatre,museum,Самый яркий молодёжный театр европейского формата в Казани заставляет зрителя по-новому взглянуть на театральное искусство.,касса: ежедневно 10:00–20:00,kudago,indoor,0.78,indoor kind/title signal,2,indoor
kudago:4693,Казань,Музей Евгения Боратынского,"museums,attractions",museum,"Музей посвящён выдающемуся русскому поэту пушкинской эпохи, мастеру элегии и философской лирики.","вт, ср, сб, вс 10:00–18:00, чт 12:00–20:00, пт 10:00–17:00",kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:4638,Казань,Музей естественной истории Татарстана,museums,museum,"Музей естественной истории – научно-образовательное учреждение и информационный центр, где собраны данные о геологической истории Татарстана, его ископаемых, животном и растительном мире, а также о минерально-сырьевых ресурсах.","вт–чт, сб, вс 10:00–18:00, пт 11:00–20:00",kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:4698,Казань,Музей изобразительных искусств Республики Татарстан,museums,museum,Государственный музей изобразительных искусств Республики Татарстан — один из крупнейших и известнейших художественных музеев России.,"вт, ср, пт–вс 10:00–18:00, чт 10:00–20:00",kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:4678,Казань,Музей пожарной охраны,"kids,museums",museum,"Здание музея пожарной охраны находится в Кировском районе Казани и состоит из пяти залов и одного кинозала, в котором можно посмотреть фильмы о пожарной безопасности.","пн–чт с 8:00 до 17:00, пт до 16:00",kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:4700,Казань,Музей-квартира Мусы Джалиля,museums,museum,"Литературно-мемориальный музей создан в квартире, где жил Муса Джалиль — знаменитый поэт, Герой Советского Союза.","вт–чт, сб, вс 10:00–18:00, пт 10:00–17:00",kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:7798,Казань,Национальная художественная галерея «Хазинэ»,museums,museum,Галерея «Хазинэ» — филиал казанского Государственного музея изобразительных искусств — располагается на территории Казанского кремля. Здесь экспонируется более 2 000 произведений художников казанской школы и отражены два века развития изобразительного искусства республики. Именно здесь выставлены работы знаменитых Баки Урманче и Николая Фешина.,"вт, ср, пт–вс 10:00–18:00, чт 11:00–20:00",kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:4702,Казань,Национальный музей Республики Татарстан,"museums,attractions",museum,"Крупнейшее научно-исследовательское и образовательное учреждение в Татарстане, сохраняющее ценное художественное, культурное и литературное наследие республики.","пн, вс 10:00–18:00, вт–сб 10:00–20:00 (касса: пн, вс 10:00–17:00, вт–сб 10:00–19:00)",kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:7812,Казань,Памятник казанскому коту,attractions,location,"Казанцы и гости города могут наблюдать на пересечении улиц Баумана и Мусы Джалиля ленивого пузатого кота, который разлёгся на мягком пуфике.",,kudago,outdoor,0.78,outdoor kind/title signal,2,
kudago:7816,Казань,Парк Чёрное озеро,"park,attractions,recreation",walk,Рядом с университетским городком находятся уникальный водоём под названием Чёрное озеро и одноименный живописный парк.,,kudago,outdoor,0.78,outdoor kind/title signal,2,outdoor
kudago:36097,Казань,Развлекательный комплекс на улице Баумана,"amusement,museums,sights,recreation",museum,В самом центре Казани появились два удивительных пространства: Музей Казней и пыток и Музей Аномалий тела. А недавно их дополнила новая выставка про колдовство. Шокирующие экспонаты и удивительные истории ждут самых смелых.,ежедневно 10:00–22:00,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:9055,Казань,Развлекательный центр MazaPark,"amusement,bar,sights,recreation",food,"Чтобы незабываемо провести время с друзьями и близкими, отправляйтесь в MazaPark! Это одна из современных достопримечательностей Казани, здесь можно почувствовать город через эмоции, активный отдых и атмосферу праздника.","пн–пт 12:00–6:00, сб, вс 10:00–6:00",kudago,indoor,0.65,food category fallback,2,indoor
kudago:5281,Казань,Татарский государственный театр драмы и комедии имени Карима Тинчурина,theatre,museum,Театр драмы и комедии организован в 1933 году по инициативе Карима Тинчурина.,ежедневно 10:00–19:00,kudago,indoor,0.78,indoor kind/title signal,2,indoor
kudago:5283,Казань,Татарский государственный театр кукол «Экият»,"kids,theatre",museum,"Крупнейший кукольный театр России, работающий на русском и татарском языках.",ежедневно 9:00–19:00,kudago,indoor,0.78,indoor kind/title signal,2,indoor
kudago:21684,Казань,Фабрика Алафузова,"art-centers,museums,workshops",museum,Необычное для Казани лофт-пространство разместилось в здании мануфактур купца Первой гильдии Ивана Алафузова.,"пн–пт 9:00–22:00, сб, вс 10:00–0:00",kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:5277,Казань,Центральный парк культуры и отдыха имени Горького,"park,attractions",walk,Крупнейший в прошлом парк являлся излюбленным местом отдыха казанцев. Его живописную территорию называли в прошлом называли «Русской Швейцарией».,ежедневно весь день,kudago,outdoor,0.78,outdoor kind/title signal,2,outdoor
kudago:34880,Казань,бар «Соль»,bar,food,"«Соль» — легендарное место, притягивающее молодёжь со всей Казани. Сегодня почти невозможно представить, что раньше на Профсоюзной улице не было этого аутентичного заведения.","пн–чт, вс 11:00–3:00, пт, сб 11:00–4:00",kudago,indoor,0.78,indoor kind/title signal,2,indoor
kudago:27460,Казань,галерея Славы Зайцева,museums,museum,"В персональной галерее однофамильца известного российского модельера представлены уникальные картины, созданные без помощи красок.",ежедневно 10:00–20:00,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:18393,Казань,галерея современного искусства,museums,museum,Персональные экспозиции художников и международные выставочные проекты.,вт–вс 11:00–20:00 (касса: вт–вс 11:00–19:30),kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:20095,Казань,кафе «Ширван»,restaurants,food,"Отличное место для посиделок в дружной компании, семейном кругу или для проведения более крупных мероприятий. А еще здесь готовят один из самых вкусных шашлыков в городе.",ежедневно 10:00–1:00,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:7696,Казань,мост «Миллениум»,"attractions,sights,bridge",location,Открытие самого большого и самого высокого моста в Казани состоялось 29 июля 2005 года.,,kudago,outdoor,0.78,outdoor kind/title signal,2,outdoor
kudago:4639,Казань,музей исламской культуры,museums,museum,Музей исламской культуры располагается на цокольном этаже одного из знаковых зданий города — мечети Кул Шариф.,ежедневно 9:00–19:30,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:20906,Казань,музей-заповедник «Татар Авылы»,"museums,stable",museum,Татарский этнографический музей и контактный зоопарк под открытым небом. Здесь полностью воссоздан быт и традиции татарских поселений средних веков.,ежедневно 9:00–16:00,kudago,indoor,0.92,indoor kind/title signal,2,mixed
kudago:8216,Казань,памятник зодчим Казанского кремля,attractions,location,У здания бывшего Архиерейского дома на территории Казанского кремля в скверике установлен памятник посвященным зодчим Казанского кремля.,,kudago,outdoor,0.78,outdoor kind/title signal,2,
kudago:8203,Казань,памятник учителю,attractions,location,В 2010 году появился первый в Татарстане памятник посвященный учителям.,,kudago,outdoor,0.78,outdoor kind/title signal,2,
kudago:7979,Казань,парк Урицкого,"park,attractions,recreation",walk,"Парк, расположенный в Московском районе Казани, является одним из наиболее крупных и ухоженных в городе.",,kudago,outdoor,0.78,outdoor kind/title signal,2,outdoor
kudago:36285,Казань,парк альпак «Пача Мама»,"amusement,kids,park",walk,"«Пача Мама» — парк для всей семьи, расположенный у острова-града Свияжск. Здесь обитают симпатичные альпаки, гигантские кролики, алтайские олени и шустрые козочки. Многих животных можно гладить и кормить. Читателям KUDAGO — скидка!",,kudago,outdoor,0.78,outdoor kind/title signal,2,outdoor
kudago:8184,Казань,площадь Свободы,"attractions,sights",location,Площадь славится большим количеством исторических памятников и расположенными на ней важными для города и республики учреждениями.,,kudago,outdoor,0.78,outdoor kind/title signal,2,
kudago:8167,Казань,площадь Тысячелетия,"attractions,sights",location,Крупнейшая и самая известная из двух главных площадей столицы Татарстана — главное место проведения культурно-массовых и общественных мероприятий.,,kudago,outdoor,0.78,outdoor kind/title signal,2,
kudago:8170,Казань,площадь Юнусовская,"attractions,sights",location,"Небольшая площадь, подобно скверу утопающая в зеленых насаждениях, расположена на пересечении улиц Габдуллы Тукая и Фатыха Карима.",,kudago,outdoor,0.78,outdoor kind/title signal,2,
kudago:18834,Казань,театр юного зрителя имени Габдуллы Кариева,theatre,museum,Классический театр для детей и молодежи имени заслуженного деятеля искусств Габдуллы Кариева.,,kudago,indoor,0.78,indoor kind/title signal,2,indoor
kudago:8366,Казань,фонтан на озере Нижний Кабан,"attractions,sights,fountain",location,На сегодняшний день его называют одним из главных и крупнейших городских фонтанов Казани.,,kudago,outdoor,0.78,outdoor kind/title signal,2,outdoor
kudago:18833,Казань,центр «Эрмитаж-Казань»,museums,museum,"Популярный музей и лекторий на территории исторического Кремля, где проходят как исторические экспозиции, так и выставки произведений современного искусства.","пн–чт, сб, вс 10:00–18:00, пт 11:00–20:00",kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:4414,Краснодар,Детский театр балета «МИМОЛЕТНОСТИ»,theatre,museum,Вначале 90-ых группа талантливых детей одетых в сшитые из марли пачки выступали в маленьком балетном классе средней школы Краснодара.,ежедневно 10:00–18:00,kudago,indoor,0.78,indoor kind/title signal,2,indoor
kudago:7963,Краснодар,Екатерининский сквер,"attractions,recreation",location,"Примечательно, но территория Екатерининского сквера считается местом основания города Краснодара.",,kudago,outdoor,0.78,outdoor kind/title signal,2,
kudago:4409,Краснодар,Новый театр кукол,theatre,museum,"Если ваш ребенок возвратился из детского сада хмурым и заявил, что его там не любят и не понимают, что детство закончилось и так далее в том же духе — поведите свое чадо в Новый театр кукол.",ежедневно 10:00–18:00,kudago,indoor,0.78,indoor kind/title signal,2,indoor
kudago:22371,Краснодар,Пуэр-бар,bar,food,"Клуб ценителей чая, где можно научиться проведению чайной церемонии и купить всё, что для неё необходимо.",,kudago,indoor,0.65,food category fallback,2,indoor
kudago:32199,Краснодар,банкетный зал Grand City Hall,restaurants,food,Банкетный зал Grand City Hall — роскошная площадка с продуманным интерьером и полным техническим оснащением для незабываемых мероприятий.,ежедневно 9:00–2:00,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:9089,Краснодар,караоке-бар «Zапой»,bar,food,"Слова «петь» и «пить» очень похожи. В караоке-баре «Zапой» можно с успехом и удовольствием заниматься и тем, и другим",ежедневно 19:00–6:00,kudago,indoor,0.65,food category fallback,2,indoor
kudago:20897,Краснодар,кафе «Джелато Шоколато»,restaurants,food,"Фирменные тёмно-коричневые прилавки с мороженым, которые владельцы заведений называют «джелатерии», стали появляться в торговых центрах Краснодара сравнительно недавно. Здесь можно попробовать итальянское мороженое с различными натуральными добавками.",,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:21047,Краснодар,кафе «Эра Водолея»,restaurants,food,"Недорогое, но очень уютное кафе ведической кухни. Здесь вас не только угостят здоровой пищей, но и научат её готовить.",,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:8897,Краснодар,кафе-бар «Куба»,"restaurants,bar",food,В кафе-баре «Куба» можно полюбоваться на портреты эпатажных революционеров и попробовать знаменитые кубинские коктейли.,ежедневно 11:00–2:00,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:8853,Краснодар,кафе-ресторан «Любо-дорого»,restaurants,food,Колоритное заведение в этническом стиле с любимыми блюдами русской кухни.,ежедневно 10:00–23:00,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:30570,Краснодар,музей занимательных наук «ЭйнштейниУм»,"kids,museums",museum,"Потрогать молнию, заставить кипеть холодную воду, создать облако, познакомиться с удивительными физическими явлениями, стать участником научных опытов — это и многое другое можно сделать в уникальном интерактивном музее «ЭйнштейниУм», в котором все экспонаты не только можно, но и нужно трогать руками.",ежедневно 10:00–20:00,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:7596,Краснодар,памятник Труду-освободителю,attractions,location,"Двадцатиметровый памятник Труду-освободителю, на котором изображен образ рабочего со строгим взглядом и молотом в руке – в народе больше знают, как «мужа Авроры» или «Фантомас».",,kudago,outdoor,0.78,outdoor kind/title signal,2,
kudago:7624,Краснодар,"памятник студентам, преподавателям и сотрудникам Политехнического Университета, погибшим на фронтах Великой Отечественной войны",attractions,location,Возле здания Краснодарского Политехнического Института в канун 45-й годовщины от начала Второй мировой войны установлена трогательная скульптура – советский солдат встал на защиту маленькой девочки.,,kudago,outdoor,0.78,outdoor kind/title signal,2,
kudago:4396,Краснодар,парк «Городской сад»,"amusement,kids,park,attractions,fountain",walk,"Изумительный уголок природы утопает в парковых аллеях из черного ореха, липы, софоры японской, лещины и красного дуба.",,kudago,outdoor,0.78,outdoor kind/title signal,2,outdoor
kudago:8865,Краснодар,пивной ресторан «Стадион №1»,restaurants,food,"Если уж вы спортивный болельщик, то болеть за любимую команду вполне логично на стадионе. А если к этому еще прилагается кружечка пива с хорошей закуской, то большего и желать нельзя!",ежедневно 12:00–2:00,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:8868,Краснодар,ресторан Belezza,restaurants,food,Итальянское слово «Belezza» в переводе означает «красота». И этому заведению оно подходит как нельзя лучше – во всех отношениях.,ежедневно 11:00–0:00,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:21427,Краснодар,ресторан MOST,restaurants,food,"Новое, но уже весьма известное среди краснодарских гурманов заведение. Вечером здесь радуют посетителей диджей-сетами, а днём — авторскими рецептами.",,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:21644,Краснодар,ресторан «Пастель»,restaurants,food,"Единственный ресторан Краснодара, интерьер которого разрабатывали дизайнеры из Великобритании.",,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:9021,Краснодар,ресторан «Ширван»,restaurants,food,"Большой ресторан, который с истинно восточной щедростью и гостеприимством предлагает каждому посетителю условия отдыха и блюда, которые для него наиболее привычны, располагая кавказской и европейской кухней.",ежедневно 11:00–0:00,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:21346,Краснодар,ресторанно-гостиничный комплекс «Казачий стан»,"restaurants,inn",food,"Тёплый приём, море вкусной и разнообразной еды, целая палитра дачных развлечений,а главное, чистый воздух и красивые пейзажи делают это заведение одним из лучших в сфере загородного отдыха.",,kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:22923,Краснодар,спортбар «Фанат»,bar,food,"Спортивные трансляции, тематические вечеринки, вкусная еда и неплохой выбор пива — все, что нужно настоящему фанату.",ежедневно 12:00–2:00,kudago,indoor,0.65,food category fallback,2,indoor
kudago:7357,Краснодар,художественная галерея «Арт-Союз»,museums,museum,Галерея изобразительного искусства расположилась в старинном особняке Краснодара по улице Октябрьской.,"пн–пт 10:00–18:00, сб, вс 12:00–18:00",kudago,indoor,0.92,indoor kind/title signal,2,indoor
kudago:15004,Красноярск,«Руки Вверх Бар»,"bar,clubs",food,"Любите 90-е и все, что с этим связано? Эх, старые добрые времена, когда все собирались на квартире, слушали музыку с кассеты, играли в «Сегу» и «Денди» и весело проводили время вместе… Верните это ощущение, посетив «Руки Вверх бар».",ежедневно 11:00–6:00,kudago,indoor,0.78,indoor kind/title signal,2,indoor
kudago:17037,Красноярск,Караоке-клуб «Play-Пой»,bar,food,"Почувствовать себя поп-звездой не в мечтах и фантазиях, а на сцене с самой настоящей публикой – то, что сегодня может себе позволить практически каждый.",чт–сб 20:00–6:00,kudago,indoor,0.65,food category fallback,2,indoor
